Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
511355,India Cements Capital Limited,INDCEMCAP,INDIA CEMENTS CAPITAL LTD.,Active,XT,10.00,INE429D01017,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511357,Kailash Auto Finance Ltd,KAILASH,KAILASH AUTO FINANCE LTD.,Suspended,XT,1.00,INE410O01022,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
511359,AD-Manum Finance Ltd,ADMANUM,AD-MANUM FINANCE LTD.,Active,XT,10.00,INE556D01017,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511361,Vishwamitra Financial Services Limited,VISHWAFIN,Vishwamitra Financial Services Limited,Delisted,ZP,10.00,INE002I01011, ,Equity,-,-,-,-
511367,Meglon Infra-Real (India) Ltd.,MEGLON,MEGLON INFRA-REAL (INDIA) LTD.,Suspended,XT,10.00,INE218B01018,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511369,First Financial Services Ltd,FIRFIN,FIRST FINANCIAL SERVICES LTD.,Delisted,XT,1.00,INE141N01025,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
511371,Vatsa Corporations Ltd.,VATCO,VATSA CORPORATIONS LTD.,Delisted,Z ,10.00,INE522B01013, ,Equity,-,-,-,-
511373,Jenson & Nicholson Financial Serv.L,JNFSL,JENSON & NICHOLSON FINANCIAL SERVICES LTD.,Delisted,B ,10.00,INE004D01018, ,Equity,-,-,-,-
511375,Concert Capital ltd.,CONCCAP,CONCERT CAPITAL LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
511377,Mehta Integrated Finance Ltd.,MEHIF,MEHTA INTEGRATED FINANCE LTD.,Active,XT,10.00,INE240B01012,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511379,Fidelity Finance Ltd,FIDLFIN,FIDELITY FINANCE LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
511381,Harvest Financials Ltd.,HARVFINDM,HARVEST FINANCIALS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
511383,Burr Brown (India) Ltd.,BURBR,BURR BROWN (INDIA) LTD.,Delisted,P ,10.00,INE474A01019, ,Equity,-,-,-,-
511385,IFB Finance Ltd.,IFBFINADM,IFB FINANCE LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
511389,Videocon Industries Ltd.,VIDEOIND,VIDEOCON INDUSTRIES LTD.,Suspended,Z ,10.00,INE703A01011,Consumer Electronics,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Consumer Electronics
511391,Inter Globe Finance Ltd.,INTRGLB,INTER GLOBE FINANCE LTD.,Active,XT,10.00,INE661M01016,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511393,DFL Infrastructure Finance Limited,DFLINFRA,DFL INFRASTRUCTURE FINANCE LTD.,Delisted,Z ,10.00,INE071C01019, ,Equity,-,-,-,-
511395,Bala Techno Global Limited,BALATECGL,BALA TECHNO GLOBAL LTD.,Delisted,Z ,1.00,INE652B01026, ,Equity,-,-,-,-
511401,MUNOTH COMMUNICATION LIMITED,MCLTD,Munoth Communication Ltd,Active,X ,10.00,INE410E01015,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
511409,Mercard Ltd.,MERCARD,MERCARD LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
511411,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,SHRISTI,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,Active,X ,10.00,INE472C01027,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
511413,CREST VENTURES LIMITED,CREST,CREST VENTURES LIMITED,Active,B ,10.00,INE559D01011,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511415,Websity Infosys Ltd.,WEBSITY,WEBSITY INFOSYS LTD.,Delisted,B ,10.00,INE190B01019, ,Equity,-,-,-,-
511417,Leasing Finance India Ltd.,LEASIFN,LEASING FINANCE INDIA LTD.,Delisted,Z ,10.00,INE095F01011, ,Equity,-,-,-,-
511421,Pine Animation Limited,PINEANIM,Pine Animation Limited,Suspended,XT,1.00,INE452N01026,Software Products,Equity,Information Technology,Information Technology,IT - Software,Software Products
511425,Schematic Finance Ltd.,SCHEMFN,SCHEMATIC FINANCE LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
511427,ATN International Ltd.,ATNINTER,ATN INTERNATIONAL LTD.,Suspended,T ,4.00,INE803A01027,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
511429,Integrated Enterprises (India) Ltd.,INTEGENT,INTEGRATED ENTERPRISES (INDIA) LTD.,Delisted,B ,10.00,INE227A01011, ,Equity,-,-,-,-
511431,Vakrangee Limited,VAKRANGEE,Vakrangee Limited-$,Active,A ,1.00,INE051B01021,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
511433,Insta Finance Limited,INSTAF,Insta Finance Limited,Delisted,XT,5.00,INE592M01021,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
511435,Coimbatore Lakshmi Investment & Fin,COIMLAK-B,COIMBATORE LAKSHMI INVESTMENT & FINANCE COMPANY LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
511441,Gujarat Credit Corporation Ltd.,GUJCRED,GUJARAT CREDIT CORPORATION LTD.,Active,XT,10.00,INE034B01019,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
511443,ICICI Premier         [Units of ICI,ICICIPR,ICICI PREMIER,Delisted,B ,10.00,INF346A01018, ,Equity,-,-,-,-
511445,V G P Finance Limited,VGPFINC,VGP FINANCE LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
511447,Sylph Technologies Ltd,SYLPH,SYLPH TECHNOLOGIES LTD.,Active,XT,1.00,INE706F01021,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
511451,Dharani Finance Ltd.,DHARFIN,DHARANI FINANCE LTD.,Active,X ,10.00,INE899D01011,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511463,Alexander Stamps And Coin Limited,ALEXANDER,Alexander Stamps And Coin Ltd,Active,X ,10.00,INE191N01012,Diversified,Equity,Diversified,Diversified,Diversified,Diversified
511469,Rushabh Capital & Financial Service,RUSHBCP,RUSHABH CAPITAL & FINANCIAL SERVICES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
511471,Shukla Data Technics Ltd.,SHUKDTA,SHUKLA DATA TECHNICS LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
511473,Indbank Merchant Banking Services L,INDBANK,INDBANK MERCHANT BANKING SERVICES LTD.,Active,B ,10.00,INE841B01017,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
511479,Birla Century Finance Ltd.,BIRCFDM,BIRLA CENTURY FINANCE LTD.,Delisted,B ,10.00,INE164C01012, ,Equity,-,-,-,-
511485,Chemox Securities Ltd.,CHEMXSC,CHEMOX SECURITIES LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
511487,Thapar Finance Ltd.,THAPRFN,THAPAR FINANCE LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
511489,Gandhinagar Leasing And Finance Ltd,GANDLEA,GANDHINAGAR LEASING & FINANCE LTD.,Delisted,ZP,10.00,INE202J01015, ,Equity,-,-,-,-
511493,SHRYDUS INDUSTRIES LIMITED,SHRYDUS,Shrydus Industries Ltd,Active,X ,10.00,INE488C01015,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511495,Yule Financing & Leasing Co. Ltd.,YULEFIN,YULE FINANCING & LEASING CO.LTD.,Delisted,X ,10.00,INE490C01011, ,Equity,-,-,-,-
511497,Arihant Corporation ltd.,ARIHCOR,ARIHANT CORPORATION LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
511501,Bharat Bhushan Share & Commodity Brokers Ltd.,BHARAT,BHARAT BHUSHAN SHARE & COMMODITY BROKERS LTD.,Active,XT,10.00,INE900A01013,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
511503,Secure Earth Technologies Limited,SECEARTH,SECURE EARTH TECHNOLIGIES LTD.,Delisted,Z ,10.00,INE160B01038, ,Equity,-,-,-,-
511505,Capital Trust Ltd.,CAPTRUST,CAPITAL TRUST LTD.,Active,B ,10.00,INE707C01018,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511507,Ushakiran Finance Ltd.,USHAKIRA,USHAKIRAN FINANCE LTD.,Active,X ,10.00,INE697C01011,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511509,Vivo Bio tech Ltd.,VIVOBIOT,VIVO BIO TECH LTD.,Active,X ,10.00,INE380K01017,Biotechnology,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Biotechnology
511511,Moneycare Finanz ltd.,MONEYCF,MONEYCARE FINANZ LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
511513,Sarla Credit And Securities Ltd.,SARLCRD,SARLA CREDIT & SECURITIES LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
511515,SSL (India) Ltd.,SSLINDI,SSL (INDIA) LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
511517,Suraj Securities & Finance Ltd.,SURAJSC,SURAJ SECURITIES & FINANCE LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
511521,Tulip Finance Ltd.,TULIPFIN,TULIP FINANCE LTD.,Delisted,B ,10.00,INE955C01013, ,Equity,-,-,-,-
511523,Veerhealth Care Limited,VEERHEALTH,Veerhealth Care Limited,Active,XT,10.00,INE882C01035,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
511525,Pan India Corporation Ltd,PANINDIAC,PAN INDIA CORPORATION LTD.,Active,XT,10.00,INE376A01032,Investment Company,Equity,Financial Services,Financial Services,Finance,Investment Company
511529,Lalbhai Finance Ltd.,LALBHFN,LALBHAI FINANCE LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
511531,Asia Pacific Financial Services Ltd,APACFIN,ASIA PACIFIC FINANCIAL SERVICES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
511533,Sahara HousingFina Corporation Ltd.,SAHARAHOUS,SAHARA HOUSINGFINA CORPORATION LTD.,Active,XT,10.00,INE135C01012,Housing Finance Company,Equity,Financial Services,Financial Services,Finance,Housing Finance Company
511535,NDA Securities ltd.,NDASEC,NDA SECURITIES LTD.,Active,XT,10.00,INE026C01013,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
511539,Supra Trends Limited,SUPRATRE,Supra Trends Limited,Suspended,XT,10.00,INE533B01028,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
511541,Platinum Finance Ltd.,PLATIFN,PLATINUM FINANCE LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
511543,GSB Finance Ltd.,GSBFIN,GSB FINANCE LTD.,Active,XT,10.00,INE777C01011,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511547,Kiev Finance Ltd,KIEVFIN,KIEV FINANCE LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
511549,Morarka Finance Ltd.,MORARKFI,MORARKA FINANCE LTD.,Active,X ,10.00,INE367A01015,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511551,Monarch Networth Capital Limited,MONARCH,Monarch Networth Capital Ltd,Active,B ,10.00,INE903D01011,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
511555,Onida Finance Ltd.,ONIDA,ONIDA FINANCE LTD.,Delisted,Z ,10.00,INE328B01015, ,Equity,-,-,-,-
511557,Pro Fin Capital Services Ltd,PROFINC,PRO FIN CAPITAL SERVICES LTD.,Active,XT,1.00,INE732K01027,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
511558,Punsumi Foils & Components Ltd.,PUNSUFO,PUNSUMI FOILS & COMPONENTS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
511559,Times Guaranty Ltd.,TIMESGTY,TIMES GUARANTY LTD.,Active,T ,10.00,INE289C01025,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511561,Ind Navratna,INDNAVR,INDNAVR,Delisted,Z ,10.00,-, ,Equity,-,-,-,-
511563,Sanchay Finvest Ltd,SANCF,SANCHAY FINVEST LTD.,Active,XT,10.00,INE654D01010,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
511569,Source Financial Services Ltd.,SOURFIN,SOURCE FINANCIAL SERVICES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
511571,Som Datt Finance Corporation Ltd.,SODFC,SOM DATT FINANCE CORPORATION LTD.,Active,X ,10.00,INE754C01010,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511573,Arihant Mangal Growth Scheme-CRB,CRBARIH,ARIHANT MANGAL GROWTH SCHEME-CRB,Suspended,P ,10.00,NA          ,Mutual Fund Scheme - ETF,Equity,Financial Services,Financial Services,Capital Markets,Mutual Fund Scheme - ETF
511575,Amrut Credit Corporation (India) Lt,AMRUTCR,AMRUT CREDIT CORPORATION (INDIA) LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
511577,Savani Financials Ltd.,SAVFI,SAVANI FINANCIALS LTD.,Suspended,XT,10.00,INE304E01010,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511583,Kinjal Finance Ltd,KINALFN,KINJAL FINANCE LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
511585,Regency Trust Ltd.,REGTRUS,REGENCY TRUST LTD.,Active,XT,1.00,INE425F01028,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511587,Ambuja Shipyard & Software Ltd,AMBSECU,AMBSECU,Delisted,B ,10.00,NA          , ,Equity,-,-,-,-
511589,Avonmore Capital & Management Services Limited,AVONMORE,Avonmore Capital & Management Services Limited,Active,B ,10.00,INE323B01016,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511591,Shrachi Securities Ltd,SHRACHI,SHRACHI INFRASTRUCTURE FINANCE LTD.,Delisted,B ,10.00,INE510C01016, ,Equity,-,-,-,-
511593,Libord Finance Limited,LIBORDFIN,Libord Finance Ltd,Active,XT,10.00,INE212B01011,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511597,Palsoft Infosystems Ltd.,PALSOFT,PALSOFT INFOSYSTEMS LTD.,Delisted,Z ,10.00,INE969B01016,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
511599,Raunaq Finance Ltd.,RAUNAFI,RAUNAQ FINANCE LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
511601,Yash Management & Satellite Ltd.,YASHMGM,YASH MANAGEMENT & SATELLITE LTD.,Active,X ,10.00,INE216B01012,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
511605,Arihant Capital Markets Ltd.,ARIHANTCAP,ARIHANT CAPITAL MARKETS LTD.,Active,B ,1.00,INE420B01036,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
