Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
513240,"Choksi Tube Co. Ltd.,",CHOKSITUQ,CHOKSI TUBE CO.LTD.,Delisted,XD,10.00,INE661C01017, ,Equity,-,-,-,-
513242,"MSL Industries Ltd.,",MSLIND,MSL INDUSTRIES LTD.,Delisted,X ,10.00,INE626C01010, ,Equity,-,-,-,-
513244,Kanthal India Limited.,KANTHDM,KANTHAL INDIA LTD.,Delisted,B ,10.00,INE513D01018, ,Equity,-,-,-,-
513250,"Jyoti Structures Ltd.,",JYOTISTRUC,JYOTI STRUCTURES LTD.,Active,T ,2.00,INE197A01024,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment
513252,Jay Ushin Ltd.,JAYUSH,JAY USHIN LTD.,Active,X ,10.00,INE289D01015,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
513256,"Orissa Extrusions Ltd.,",OREXTR,ORISSA EXTRUSIONS LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
513262,Steel Strips & Wheels Ltd,SSWL,STEEL STRIPS WHEELS LTD.-$,Active,B ,1.00,INE802C01033,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
513265,"Mukesh Steels Ltd.,",MUKESTL,MUKESH STEELS LTD.,Delisted,Z ,10.00,INE953G01019, ,Equity,-,-,-,-
513269,Man Industries (India) Ltd,MANINDS,MAN INDUSTRIES (INDIA) LTD.-$,Active,T ,5.00,INE993A01026,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513272,Hindustan Ferro And Industries Ltd.,HINFIND,HINDUSTAN FERRO AND INDUSTRIES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513277,"Super Forgings & Steels Ltd.,",SUPERFORGE,SUPER FORGINGS & STEELS LTD.,Delisted,B ,10.00,INE661A01011, ,Equity,-,-,-,-
513285,"Thapar Ispat Ltd.,",THPRISP-B,THAPAR ISPAT LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
513287,G.K. Steel & Allied Industries Limi,GKSTLALDM,G.K.STEEL & ALLIED INDUSTRIES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513291,Premier Pipes Limited,PREMPIPES,PREMIER PIPES LTD.,Suspended,Z ,5.00,INE448N01024,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513295,IMEC SERVICES LIMITED,IMEC,Imec Services Ltd,Suspended,XT,10.00,INE611C01020,Consulting Services,Equity,Services,Services,Commercial Services & Supplies,Consulting Services
513297,"Sangam Aluminium Ltd.,",SNGMALM,SANGAM ALUMINIUM LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513301,"Jalan Ispat Castings Limited,",JALNISP,JALAN ISPAT CASTINGS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513303,Modern Steels Limited,MDRNSTL,MODERN STEELS LTD.-$,Active,X ,10.00,INE001F01019,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513305,TERRASCOPE VENTURES LIMITED,TERRASCOPE,Terrascope Ventures Ltd,Delisted,Z ,5.00,INE346M01022,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
513307,"Synthiko Foils Ltd.,",SYNTHFO,SYNTHIKO FOILS LTD.,Active,XT,5.00,INE363L01029,Aluminium- Copper & Zinc Products,Equity,Industrials,Capital Goods,Industrial Products,"Aluminium, Copper & Zinc Products"
513309,Golkonda Aluminium Extrusions Ltd,GOLKONDA,Golkonda Aluminium Extrusions Ltd-$,Active,X ,10.00,INE327C01031,Aluminium,Equity,Commodities,Metals & Mining,Non - Ferrous Metals,Aluminium
513313,"Atma Steels Limited,",ATMASTL,ATMA STEELS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513315,"Kusum Ingots & Alloys Ltd.,",KUSMINV,KUSUM INGOTS & ALLOYS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513317,Ambuja Electrocastings Ltd,AMBJELE,AMBUJA ELECTROCASTINGS LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
513319,Tamilnadu Sponge Ltd.,TAMSPON,TAMILNADU SPONGE LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513321,GSAL (India) Ltd,GSALIND,GSAL (INDIA) LTD.,Delisted,Z ,10.00,INE653F01017, ,Equity,-,-,-,-
513322,Dhatu Sanskar Ltd.,DHTUSNK,DHATU SANSKAR LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513333,"Bhuwalka Steel Industries Ltd.,",BHUWALST,BHUWALKA STEEL INDUSTRIES LTD.-$,Delisted,Z ,10.00,INE069C01013, ,Equity,-,-,-,-
513335,Metalyst Forgings Limited,METALFORGE,Metalyst Forgings Limited,Active,Z ,10.00,INE425A01011,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
513337,Gujarat Toolroom Ltd.,GUJTLRM,GUJARAT TOOLROOM LTD.,Active,X ,1.00,INE145J01032,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial
513343,"Grand Foundry Ltd.,",GFSTEELS,GRAND FOUNDRY LTD.,Suspended,T ,4.00,INE534A01028,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513347,"Jalan Forgings Ltd.,",JALNFRG,JALAN FORGINGS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513349,Ajmera Realty & Infra India Limited,AJMERA,AJMERA REALTY & INFRA INDIA LTD.,Active,B ,10.00,INE298G01027,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
513351,"SKS Ltd.,(formerly Shri Kris.Str.)",SRKRSTR,SKS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513353,"Cochin Minerals & Rutile Ltd.,",COCHINM,COCHIN MINERALS & RUTILE LTD.-$,Active,X ,10.00,INE105D01013,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
513355,"Marmagoa Steels Ltd.,",MRMGAST,MARMAGOA STEELS LTD.,Suspended,XT,1.00,INE698E01023,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513357,Ambuja Zinc Ltd.,AMBJZNC,AMBUJA ZINC LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
513359,Parab Infra Limited,PARINFRA,Parab Infra Ltd,Delisted,Z ,10.00,INE713M01023,Furniture- Home Furnishing- Flooring,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Furniture, Home Furnishing, Flooring"
513361,India Steel Works Ltd,ISWL,INDIA STEEL WORKS LTD.,Active,X ,1.00,INE072A01029,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513363,"Varahi Diamonds & Finance Ltd.,",VARAHI,VARAHI DIAMONDS & FINANCE LTD.,Delisted,P ,10.00,-, ,Equity,-,-,-,-
513369,KRISHANVEER FORGE LIMITED,KVFORGE,Krishanveer Forge Ltd,Active,XT,10.00,INE013J01016,Castings & Forgings,Equity,Industrials,Capital Goods,Industrial Products,Castings & Forgings
513375,"Carborundum Universal Ltd.,",CARBORUNIV,CARBORUNDUM UNIVERSAL LTD.,Active,A ,1.00,INE120A01034,Abrasives & Bearings,Equity,Industrials,Capital Goods,Industrial Products,Abrasives & Bearings
513377,"MMTC Ltd.,",MMTC,MMTC LTD.,Active,A ,1.00,INE123F01029,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
513383,Dharmadeep Powerdive Industries Ltd,DHAPOWR,DHARMADEEP POWERDRIVE INDUSTRIES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513385,Indian Seamless Steels & Alloys Ltd,INSSADM,INDIAN SEAMLESS STEELS & ALLOYS LTD.,Delisted,B ,10.00,INE879C01015, ,Equity,-,-,-,-
513387,"Dhatu Forge Ltd.,",DHTUFRG,DHATU FORGE LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
513391,Singhal Swaroop Ispat Ltd,SNGHLSW-B,SINGHAL SWAROOP ISPAT LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
513395,"Nova Steel (India) Ltd.,",NOVST,NOVA STEEL (INDIA) LTD.,Delisted,Z ,10.00,INE587E01010, ,Equity,-,-,-,-
513397,Vallabh Steels ltd,VALLABHSQ,VALLABH STEELS LTD.-$,Active,XT,10.00,INE457E01016,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513399,Orde Industries Ltd,ORDEIND,ORDE INDUSTRIES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513401,Ashiana Ispat Limited,ASHIS,ASHIANA ISPAT LTD.,Active,X ,10.00,INE587D01012,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513403,P.M. Telelinnks Limited,PMTELELIN,P.M.TELELINNKS LTD.,Active,XT,10.00,INE092C01015,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513405,Pennar Aluminium Co. Ltd,PENNARALUM,PENNAR ALUMINIUM CO.LTD.,Delisted,Z ,10.00,INE057C01018,Aluminium,Equity,Commodities,Metals & Mining,Non - Ferrous Metals,Aluminium
513406,Raj Irrigation Pipes & Fittings Ltd,RAIPF,RAJ IRRIGATION PIPES & FITTINGS LTD.,Delisted,P ,10.00,INE649D01010,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial
513408,Rajinder Alloys Ltd,RAJINAL,RAJINDER ALLOYS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513412,Alcobex Metals Ltd,ALCOBMT-B,ALCOBEX METALS LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
513414,Splendid Metal Products Limited,SMPL,Splendid Metal Products Ltd,Delisted,Z ,5.00,INE215G01021,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513418,Smiths & Founders (India) Limited,SMFIL,Smiths & Founders (India) Limited,Active,X ,1.00,INE728B01032,Castings & Forgings,Equity,Industrials,Capital Goods,Industrial Products,Castings & Forgings
513420,Ladam Steels Limited,LADAMST,LADAM STEELS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513422,Bloom Industries Ltd,BLOIN,BLOOM INDUSTRIES LTD.,Active,X ,10.00,INE373E01015,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513424,Ellora Steels Limited,ELLOSTL,ELLORA STEELS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513428,TRINETRA CEMENT LIMITED,TRINETRA,TRINETRA CEMENT LTD.,Delisted,XT,10.00,INE031L01014, ,Equity,-,-,-,-
513430,Maitri Enterprises Limited,MAITRI,Maitri Enterprises Ltd,Active,X ,10.00,INE501L01024,Aluminium,Equity,Commodities,Metals & Mining,Non - Ferrous Metals,Aluminium
513434,Tata Metaliks Ltd,TATAMETALI,TATA METALIKS LTD.,Delisted,A ,10.00,INE056C01010,Pig Iron,Equity,Commodities,Metals & Mining,Ferrous Metals,Pig Iron
513436,Shah Alloys Limited,SHAHALLOYS,SHAH ALLOYS LTD.,Active,T ,10.00,INE640C01011,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513438,Rajasthan Ambuja Industries Ltd,RAJAMBI,RAJASTHAN AMBUJA INDUSTRIES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513440,Anik Steels Ltd,ANIKSTL,ANIK STEELS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513442,Sweatamber Steels Ltd,SWETAST,SWEATAMBER STEEL LTD.,Delisted,P ,10.00,-, ,Equity,-,-,-,-
513446,JSW ISPAT SPECIAL PRODUCTS LIMITED,JSWISPL,JSW Ispat Special Products Ltd,Delisted,B ,10.00,INE743C01021,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513448,Ganesh Foundry & Castings Ltd,GANFNDR,GANESH FOUNDRY & CASTINGS LTD.,Delisted,P ,10.00,INE449U01019,Other Industrial Products,Equity,Industrials,Capital Goods,Industrial Products,Other Industrial Products
513450,Mardia Copper Products Ltd.,MRDIACO,MARDIA COPPER PRODUCTS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513452,Elango Industries Ltd,ELANGO,ELANGO INDUSTRIES LTD.,Active,XT,10.00,INE594D01018,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513456,Kanishk Steel Industries Ltd,KANSHST,KANISHK STEEL INDUSTRIES LTD.,Active,XT,10.00,INE791E01018,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513458,Asian Alloys Ltd.,ASIANAL-B,ASIAN ALLOYS LTD.,Delisted,P ,10.00,-, ,Equity,-,-,-,-
513460,Mahalaxmi Seamless Ltd.,MAHALXSE,MAHALAXMI SEAMLESS LTD.-$,Active,Z ,10.00,INE257F01017,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513462,Samana Steels Ltd.,SAMNAST,SAMANA STEELS LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
513464,Usha Iron & Ferro Metals Corporatio,USHAIRN,USHA IRON & FERRO METALS CORPORATION LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
513470,Denholm Steels Ltd.,DENHSTLDM,DENHOLM STEELS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513472,Simplex Castings Ltd.,SIMPLEXCAS,SIMPLEX CASTINGS LTD.,Active,XT,10.00,INE658D01011,Other Industrial Products,Equity,Industrials,Capital Goods,Industrial Products,Other Industrial Products
513476,Shatrunjay Extrusions Ltd.,STRNJAY,SHATRUNJAY EXTRUSIONS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513478,Saurabh Alloy Castings Ltd.,SAURALL,SAURABH ALLOY CASTINGS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513480,Rakan Steels Ltd,RAKSTEL,RAKAN STEELS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513482,Uni Metal Alloys Ltd.,UNIMETA,UNI-METAL ALLOYS LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
513486,Trident Steels Ltd.,TRIDSTLDM,TRIDENT STEELS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513488,Shree Steel Wire Ropes Ltd.,SSWRL,SHREE STEEL WIRE ROPES LTD.,Active,X ,10.00,INE387D01025,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513490,Gujarat Concast Ltd.,GUJCONC,GUJARAT CONCAST LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513492,Aslo Steel Ltd.,ASLOSTL,ASLO STEEL LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513496,SIZEMASTERS TECHNOLOGY LIMITED,SIZEMASTER,Sizemasters Technology Ltd,Active,XT,10.00,INE235U01012,Zinc,Equity,Commodities,Metals & Mining,Non - Ferrous Metals,Zinc
513498,Southern Magnesium And Chemicals Lt,SOUTHMG,SOUTHERN MAGNESIUM & CHEMICALS LTD.,Active,XT,10.00,INE308N01012,Industrial Minerals,Equity,Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals
513500,Charminar Steels Ltd.,CHARMST,CHARMINAR STEELS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513502,Baroda Extrusion Ltd.,BAROEXT,BARODA EXTRUSION LTD.,Active,XT,1.00,INE927K01023,Aluminium- Copper & Zinc Products,Equity,Industrials,Capital Goods,Industrial Products,"Aluminium, Copper & Zinc Products"
513504,Jay Agrochem Ltd.,JAYAGRO,JAY AGROCHEM LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513505,Star Precision Electronics (India),STARELE,STAR PRECISION ELECTRONICS (INDIA) LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
513507,Gujarat Containers Ltd.,GUJCONT,GUJARAT CONTAINERS LTD.,Active,P ,10.00,INE276I01011,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging
513509,Kalyani Forge Ltd.,KALYANIFRG,KALYANI FORGE LTD.,Active,B ,10.00,INE314G01014,Castings & Forgings,Equity,Industrials,Capital Goods,Industrial Products,Castings & Forgings
513511,Panchmahal Steel Ltd.,PANCHMAHQ,PANCHMAHAL STEEL LTD.,Active,X ,10.00,INE798F01010,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513513,Aditya Ispat Ltd.,ADITYA,ADITYA ISPAT LTD.,Active,X ,10.00,INE570B01012,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513515,S.R.Industries Ltd.,SRIND,S.R.INDUSTRIES LTD.,Active,Z ,10.00,INE329C01011,Footwear,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Footwear
513517,Steelcast Ltd.,STEELCAS,STEELCAST LTD.,Active,B ,5.00,INE124E01020,Castings & Forgings,Equity,Industrials,Capital Goods,Industrial Products,Castings & Forgings
513519,PITTI ENGINEERING LIMITED,PITTIENG,Pitti Engineering Ltd-$,Active,B ,5.00,INE450D01021,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
513523,Punjab Iron & Steel Co. Ltd.,PUNIRST,PUNJAB IRON & STEEL CO.LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513526,Shreeji Industries Ltd.,SHREGRN,SHREEJI INDUSTRIES LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
513528,Glittek Granites Ltd.,GLITTEKG,GLITTEK GRANITES LTD.,Active,X ,5.00,INE741B01027,Other Construction Materials,Equity,Commodities,Construction Materials,Other Construction Materials,Other Construction Materials
513530,Stelco Strips Ltd.,STELCOST,STELCO STRIPS LTD.,Delisted,XT,10.00,INE308D01013, ,Equity,-,-,-,-
513532,Pradeep Metals Ltd.,PRADPME,PRADEEP METALS LTD.,Active,X ,10.00,INE770A01010,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
513534,Vardhman Industries Ltd,VARDHINDQ,VARDHMAN INDUSTRIES LTD.-$,Delisted,X ,10.00,INE458E01014, ,Equity,-,-,-,-
513536,Gujarat Natural Resources Limited,GNRL,Gujarat Natural Resources Limited,Active,XT,10.00,INE207H01018,Oil Exploration & Production,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Oil Exploration & Production
513540,Tamilnadu Steel Tubes Ltd.,TNSTLTU,TAMILNADU STEEL TUBES LTD.,Active,P ,10.00,INE176E01012,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513542,Jay Iron & Steels Industries Ltd,JAYIRST,JAY IRON & STEELS INDUSTRIES LTD.,Delisted,Z ,10.00,INE986E01014, ,Equity,-,-,-,-
513544,Mardia Samyoung Capillary Tubes Co.,MSCTC,MARDIA SAMYOUNG CAPILLARY TUBES COMPANY LTD.,Suspended,Z ,10.00,INE277E01026,Copper,Equity,Commodities,Metals & Mining,Non - Ferrous Metals,Copper
513548,Sharda Ispat Ltd.,SHRDAIS,SHARDA ISPAT LTD.,Active,X ,10.00,INE385M01012,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513554,Mahamaya Steel Industries Limited,MAHASTEEL,MAHAMAYA STEEL INDUSTRIES LTD.,Active,T ,10.00,INE451L01014,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513556,Spearhead Metals & Alloys Ltd.,SERHDMT,SPEARHEAD METALS & ALLOYS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513558,Real Strips Ltd.,REALSTR,REAL STRIPS LTD.-$,Delisted,XT,10.00,INE183B01014,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513562,Viraj Alloys Ltd.,VIRAJAL,VIRAJ ALLOYS LTD.,Delisted,Z ,10.00,-, ,Equity,-,-,-,-
513564,Mithila Steel Industries Ltd.,MITHIMJ,MITHILA STEEL INDUSTRIES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513566,Nova Iron & Steel Ltd.,NOVIS,NOVA IRON & STEEL LTD.,Active,XT,10.00,INE608C01026,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513568,Rathi Industries Ltd.,RATHIMJ,RATHI INDUSTRIES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513573,Vishwas Steels Ltd.,VISHWAST,VISHWAS STEELS LTD.,Delisted,XD,10.00,INE014C01019, ,Equity,-,-,-,-
513575,Sterling Powergensys Limited,STERPOW,Sterling Powergensys Limited,Active,XT,10.00,INE067E01013,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
513577,Mid West Iron And Steel Co. Ltd.,MIDWEIR,MID WEST IRON AND STEEL CO.LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513579,Foundry Fuel Products Ltd.,FFPL,FOUNDRY FUEL PRODUCTS LTD.,Active,Z ,10.00,INE617C01027,Coal,Equity,Energy,"Oil, Gas & Consumable Fuels",Consumable Fuels,Coal
513583,S.B.& T.International Ltd.,SB&TINTL,SB & T INTERNATIONAL LTD.,Delisted,Z ,10.00,INE465B01015, ,Equity,-,-,-,-
513593,Standard Chrome Ltd.,STACH,STANDARD CHROME LTD.,Delisted,Z ,10.00,INE715E01017, ,Equity,-,-,-,-
513595,Gleitlager (India) Ltd.,GLEITLAI,GLEITLAGER (INDIA) LTD.,Delisted,XD,10.00,INE190C01017, ,Equity,-,-,-,-
513597,Surana Industries Ltd.,SURANAIND,SURANA INDUSTRIES LTD.,Delisted,Z ,10.00,INE659D01019, ,Equity,-,-,-,-
513599,Hindustan Copper Ltd.,HINDCOPPER,HINDUSTAN COPPER LTD.,Active,A ,5.00,INE531E01026,Copper,Equity,Commodities,Metals & Mining,Non - Ferrous Metals,Copper
513601,Malhotra Steel Industries Ltd.,MALHOST,MALHOTRA STEEL INDUSTRIES LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
513603,Moira Wires Ltd.,MORWIRE,MOIRA WIRES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
513605,Srikalahasthi Pipes Limited,SRIPIPES,Srikalahasthi Pipes Limited,Delisted,B ,10.00,INE943C01027,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
513609,Sri Vasavi Industries Ltd.,SRIVASAV,SRI VASAVI INDUSTRIES LTD.,Delisted,XD,10.00,INE634E01010, ,Equity,-,-,-,-
