Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
526891,Market Creators Ltd.,MKTCREAT,MARKET CREATORS LTD.,Active,X ,10.00,INE944C01017,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
526893,Srinivasa Hatcheries Ltd.,SRINIHAT,SRINIVASA HATCHERIES LTD.-$,Delisted,B ,10.00,INE312E01013, ,Equity,-,-,-,-
526895,Odissi Securities Ltd.,ODISEDM,ODISSI SECURITIES LTD.,Delisted,B ,10.00,INE203C01018, ,Equity,-,-,-,-
526897,Hexone Pharmaceuticals Ltd.,HEXPHAR,HEXONE PHARMACEUTICALS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
526899,HIMALAYA FOOD INTERNATIONAL LIMITED,HFIL,Himalaya Food International Ltd,Active,X ,10.00,INE552B01010,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products
526901,Sonal Adhesives Ltd.,SONALAD,SONAL ADHESIVES LTD.,Active,X ,10.00,INE344I01017,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
526903,Rotoflex Industries Ltd.,ROTOFIX,ROTOFLEX INDUSTRIES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
526905,Padmanabh Industries Limited,PADMAIND,Padmanabh Industries Limited,Active,XT,10.00,INE743D01011,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
526913,Yogi Polyesters Ltd.,YOGIPLY,YOGI POLYESTERS LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
526915,Unique Agro Processors (India) Ltd.,UNQAGRO,UNIQUE AGRO PROCESSORS (INDIA) LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
526917,CHD Developers Ltd,CHDDLTD,CHD DEVELOPERS LTD.-$,Suspended,Z ,2.00,INE659B01021,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
526919,ALP Exports Ltd.,ALPEXPS,ALP EXPORTS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
526921,Twentyfirst Century Management Serv,21STCENMGM,TWENTYFIRST CENTURY MANAGEMENT SERVICES LTD.,Active,T ,10.00,INE253B01015,Other Capital Market related Services,Equity,Financial Services,Financial Services,Capital Markets,Other Capital Market related Services
526925,Bobshell Electrodes Ltd.,BOBSHELL,BOBSHELL ELECTRODES LTD.,Suspended,XT,10.00,INE896B01011,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
526927,Dion Global Solutions Limited,DION,DION GLOBAL SOLUTIONS LTD.,Suspended,Z ,10.00,INE991C01034,Software Products,Equity,Information Technology,Information Technology,IT - Software,Software Products
526931,Hariyana Ship Breakers Ltd.,HRYNSHP,HARIYANA SHIP BREAKERS LTD.-$,Active,X ,10.00,INE400G01011,Ship Building & Allied Services,Equity,Industrials,Capital Goods,Industrial Manufacturing,Ship Building & Allied Services
526933,Konar Organics Ltd.,KONAROR,KONAR ORGANICS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
526935,ARUNIS ABODE LIMITED,ARUNIS,Arunis Abode Ltd,Active,XT,10.00,INE377D01018,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
526937,Mangal Processing Mill Ltd,MNGLPRODM,MANGAL PROCESSING MILL LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
526941,Vaishno Cement Co. Ltd.,VAICC,VAISHNO CEMENT CO.LTD.,Suspended,ZP,10.00,INE116E01018,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products
526943,Shree Araveli Finlease Ltd.,SHARAVE,SHREE ARAVELI FINLEASE LTD.,Delisted,Z ,10.00,INE818E01019, ,Equity,-,-,-,-
526945,Tyroon Tea Co. Ltd.,TYROON,TYROON TEA CO.LTD.,Active,X ,10.00,INE945B01016,Tea & Coffee,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Tea & Coffee
526947,La Opala RG Ltd.,LAOPALA,LA OPALA RG LTD.,Active,A ,2.00,INE059D01020,Glass - Consumer,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Glass - Consumer
526949,Gujarat Optical Communications Ltd.,GUJOC,GUJARAT OPTICAL COMMUNICATION LTD.,Delisted,Z ,10.00,INE069D01011, ,Equity,-,-,-,-
526951,Stylam Industries Limited,STYLAMIND,Stylam Industries Limited,Active,A ,5.00,INE239C01020,Forest Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Forest Products
526953,Venus Remedies Ltd.,VENUSREM,VENUS REMEDIES LTD.,Active,B ,10.00,INE411B01019,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
526955,ABL Bio-Technologies Ltd.,ABLBIO,ABL BIOTECHNOLOGIES LTD.,Delisted,Z ,10.00,INE707D01016, ,Equity,-,-,-,-
526957,UNIPLY DECOR LIMITED,UDL,Uniply Decor Ltd,Suspended,Z ,2.00,INE493E01029,Forest Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Forest Products
526959,Woodsvilla Limited,WOODSVILA,WOODSVILLA LTD.,Active,XT,5.00,INE374J01020,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts
526961,LAST MILE ENTERPRISES LIMITED,LASTMILE,Last Mile Enterprises Ltd,Active,XT,10.00,INE404B01014,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
526963,Global Finance And Securities Ltd.,GLBFN,GLOBAL FINANCE AND SECURITIES LTD.,Delisted,Z ,10.00,INE044C01016, ,Equity,-,-,-,-
526965,Gujarat Craft Industries Ltd.,GUJCRAFT,GUJARAT CRAFT INDUSTRIES LTD.,Active,XT,10.00,INE372D01019,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging
526967,Heera Ispat Ltd.,HEERAISP,HEERA ISPAT LTD.,Active,Z ,10.00,INE025D01013,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
526971,Dhoot Industrial Finance Ltd.,DHOOTIN,DHOOT INDUSTRIAL FINANCE LTD.,Active,X ,10.00,INE313G01016,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
526973,Classic Press International Ltd.,CLASPRS,CLASSIC PRESS (INTERNATIONAL) LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
526975,Awas Ayogen Vittnigam Ltd.,AWASAYO,AWAS AYOGEN VITTNIGAM LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
526977,Crimson Metal Engineering Company Ltd,CRIMSON,Crimson Metal Engineering Company Ltd,Active,P ,10.00,INE318P01016,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
526979,Sidh Industries Ltd.,SIDIN,SIDH INDUSTRIES LTD.,Delisted,Z ,10.00,INE823C01013, ,Equity,-,-,-,-
526981,SHRI BAJRANG ALLIANCE LIMITED,SHBAJRG,Shri Bajrang Alliance Ltd,Active,X ,10.00,INE402H01015,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
526983,Ashoka Refineries Ltd.,ASHOKRE,ASHOKA REFINERIES LTD.,Active,P ,10.00,INE760M01016,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products
526985,AKS Credits Ltd.,AKSCRE,AKS CREDITS LTD.,Delisted,B ,10.00,INE971C01010, ,Equity,-,-,-,-
526987,Urja Global Limited,URJA,URJA GLOBAL LTD.,Active,T ,1.00,INE550C01020,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment
526989,Oriental Remedies & Herbals Ltd.,ORIREME,ORIENTAL REMEDIES & HERBALS LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
526991,"Atlas Copco (India) Ltd.,",ATLASCOPCO,ATLAS COPCO (INDIA) LTD.-$,Delisted,A ,10.00,INE445A01019, ,Equity,-,-,-,-
527001,Ashapura Minechem Ltd,ASHAPURMIN,ASHAPURA MINECHEM LTD.,Active,B ,2.00,INE348A01023,Industrial Minerals,Equity,Commodities,Metals & Mining,Minerals & Mining,Industrial Minerals
527003,Savoy Herbals Ltd,SVOYHERDM,SAVOY HERBALS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
527005,Shree Pacetronix Ltd,SHREEPAC,SHREE PACETRONIX LTD.,Active,X ,10.00,INE847D01010,Medical Equipment & Supplies,Equity,Healthcare,Healthcare,Healthcare Equipment & Supplies,Medical Equipment & Supplies
527007,Atcom Technologies Ltd.,ATCOM,ATCOM TECHNOLOGIES LTD.,Suspended,T ,10.00,INE834A01014,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
530001,"Gujarat Alkalis & Chemicals Ltd.,",GUJALKALI,GUJARAT ALKALIES & CHEMICALS LTD.,Active,A ,10.00,INE186A01019,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
530005,"India Cements Ltd.,",INDIACEM,INDIA CEMENTS LTD.,Active,A ,10.00,INE383A01012,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products
530007,JK Tyre & Industries Ltd.,JKTYRE,JK TYRE & INDUSTRIES LTD.,Active,A ,2.00,INE573A01042,Tyres & Rubber Products,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Tyres & Rubber Products
530011,Mangalore Chemicals & Fertilisers L,MANGCHEFER,MANGALORE CHEMICALS & FERTILIZERS LTD.,Active,B ,10.00,INE558B01017,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers
530017,Standard Industries Ltd.,SIL,STANDARD INDUSTRIES LTD.,Active,B ,5.00,INE173A01025,Real Estate related services,Equity,Consumer Discretionary,Realty,Realty,Real Estate related services
530019,JUBILANT PHARMOVA LIMITED,JUBLPHARMA,Jubilant Pharmova Ltd,Active,A ,1.00,INE700A01033,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
530021,Asia Refinery ltd.,ASIAREF,ASIA REFINERY LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
530023,THE INVESTMENT TRUST OF INDIA LIMITED,THEINVEST,The Investment Trust Of India Ltd,Active,T ,10.00,INE924D01017,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
530025,Samyak International Limited,SAMYAKINT,SAMYAK INTERNATIONAL LTD.,Active,X ,10.00,INE607G01011,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
530027,Aadi Industries Ltd,AADIIND,AADI INDUSTRIES LTD.,Active,XT,10.00,INE563D01013,Petrochemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Petrochemicals
530029,Mehta Sulfites (India) Ltd.,MHTSULF-B,MEHTA SULFITES (INDIA) LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
530031,Oriqua Ltd.,ORIQUAL,ORIQUA LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
530033,Moonbeam Industries Ltd.,MOONB,MOONBEAM INDUSTRIES LTD.,Delisted,Z ,10.00,INE526D01010, ,Equity,-,-,-,-
530035,Santosh Fine-Fab Ltd.,SANTOSHF,SANTOSH FINE-FAB LTD.,Active,X ,10.00,INE612D01018,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
530037,Sree Jayalakshmi Autospin Ltd.,SREEJAYA,SREE JAYALAKSHMI AUTOSPIN LTD.,Active,X ,10.00,INE618F01010,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
530039,Lords Chemicals Ltd.,LORDSCH,LORDS CHEMICALS LTD.,Suspended,X ,10.00,INE554C01014,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
530041,Yama Polymers Ltd.,YAMAPLY,YAMA POLYMERS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
530043,Acknit Industries Ltd,ACKNIT,ACKNIT INDUSTRIES LTD.,Active,X ,10.00,INE326C01017,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
530045,Titan Securities Ltd.,TITANSEC,TITAN SECURITIES LTD.,Active,XT,10.00,INE090D01017,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
530047,Mohota Industries Limited,MOHOTAIND,Mohota Industries Ltd,Delisted,Z ,10.00,INE313D01013,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
530049,J.J.Exporters Ltd.,JJEXPO,J.J.EXPORTERS LTD.,Suspended,Z ,10.00,INE408B01015,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
530051,Mamta Steels Ltd.,MAMTAST,MAMTA STEELS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
530053,REAL ECO-ENERGY LIMITED,REALECO,Real Eco-Energy Ltd,Active,X ,10.00,INE055E01026,Refineries & Marketing,Equity,Energy,"Oil, Gas & Consumable Fuels",Petroleum Products,Refineries & Marketing
530055,Harmony Capital Services Ltd.,HRMNYCP,HARMONY CAPITAL SERVICES LTD.,Active,XT,10.00,INE264N01017,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
530057,Vivanza Biosciences Limited,VIVANZA,Vivanza Biosciences Ltd,Active,X ,1.00,INE984E01035,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
530059,Maharaja Shree Umaid Mills Ltd.,MAHASHR,MAHARAJA SHREE UMAID MILLS LTD.-$,Delisted,B ,10.00,INE087D01013, ,Equity,-,-,-,-
530061,Rockland Thermionics Ltd.,ROCKTHR,ROCKLAND THERMIONICS LTD.,Delisted,ZP,10.00,INE777M01010, ,Equity,-,-,-,-
530063,Yashraj Containeurs Ltd.,YASHRAJC,YASHRAJ CONTAINEURS LTD.,Active,XT,10.00,INE095C01018,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging
530064,Nagarjuna Drugs Ltd.,NAGDRUG,NAGARJUNA DRUGS LTD.,Delisted,XD,10.00,INE254C01011, ,Equity,-,-,-,-
530065,Lords Ishwar Hotels Limited,LORDSHOTL,Lords Ishwar Hotels Limited,Active,XT,10.00,INE689J01013,Hotels & Resorts,Equity,Consumer Discretionary,Consumer Services,Leisure Services,Hotels & Resorts
530067,CSL Finance Limited,CSLFINANCE,CSL Finance Ltd,Active,B ,10.00,INE718F01018,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
530069,Proto Developers & Technologies Ltd,PROTODEV,PROTO DEVELOPERS & TECHNOLOGIES LTD.,Delisted,Z ,1.00,INE749D01026, ,Equity,-,-,-,-
530071,Parsoli Corporation Ltd.,PARSOLI,PARSOLI CORPORATION LTD.,Suspended,XT,10.00,INE905D01016,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
530073,Sanghvi Movers Ltd.,SANGHVIMOV,SANGHVI MOVERS LTD.,Active,A ,2.00,INE989A01024,Construction Vehicles,Equity,Industrials,Capital Goods,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles
530075,Selan Exploration Technology Ltd.,SELAN,SELAN EXPLORATION TECHNOLOGY LTD.-$,Active,B ,10.00,INE818A01017,Oil Exploration & Production,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Oil Exploration & Production
530077,Freshtrop Fruits Ltd.,FRSHTRP,FRESHTROP FRUITS LTD.,Active,X ,10.00,INE795D01011,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products
