Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
506443,Ficom Organics Ltd,FICOMOR,FICOM ORGANICS LTD.,Delisted,B ,10.00,INE514A01012, ,Equity,-,-,-,-
506446,"Gateway Chemists Ltd.,",ZGATEWCH,GATEWAY CHEMISTS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
506457,Gujarat Carbon & Ind. Ltd.,GUJCARB,GUJARAT CARBON & INDUSTRIES LTD.,Delisted,XT,10.00,INE462C01010,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506460,SI Group - India Limited,SIGROUP,SI GROUP-INDIA LTD.,Delisted,B ,10.00,INE547A01012, ,Equity,-,-,-,-
506461,"Hico Products Limited,",HICOPRO,HICO PRODUCTS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
506480,GOCL Corporation Limited,GOCLCORP,GOCL Corporation Ltd-$,Active,B ,2.00,INE077F01035,Explosives,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Explosives
506485,IDI Ltd.,IDI,IDI LTD.,Delisted,XD,10.00,INE888A01010, ,Equity,-,-,-,-
506490,"Indian Electro Chemicals Ltd.,",INDELTC,INDIAN ELECTRO CHEMICALS LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
506515,J.K.Investo Trade (India) Ltd.,JKINVESTR,J.K.INVESTO TRADE (INDIA) LTD.,Delisted,B ,10.00,INE361G01015, ,Equity,-,-,-,-
506518,"Jayant Vitamins Ltd.,",JYNTVTM,JAYANT VITAMINS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
506520,"Jayshree Chemicals Ltd.,",JAYCH,JAYSHREE CHEMICALS LTD.,Active,X ,10.00,INE693E01016,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506522,"J.L. Morison (India) Ltd.,",JLMORI,J.L.MORISON (INDIA) LTD.,Delisted,X ,10.00,INE430D01015,Personal Care,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Personal Products,Personal Care
506525,Kanoria Chemicals & Industries Ltd.,KANORICHEM,KANORIA CHEMICALS & INDUSTRIES LTD.,Active,B ,5.00,INE138C01024,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506528,Keltech Energies Ltd.,KELENRG,KELTECH ENERGIES LTD.,Active,X ,10.00,INE881E01017,Explosives,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Explosives
506530,Kemp & Company Limited,KEMP,KEMP & COMPANY LTD.,Active,X ,10.00,INE060E01018,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
506532,Nitta Gelatin India Ltd,NITTAGELA,NITTA GELATIN INDIA LTD.-$,Active,X ,10.00,INE265B01019,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
506535,"Keytuo Chemicals Ltd.,",ZKEYTUCH,KEYTUO CHEMICALS LTD.,Delisted,Z ,100.00,-, ,Equity,-,-,-,-
506540,Kutch Salt & Allied Industries Ltd.,KUTCSAL,KUTCH SALT & ALLIED INDUSTRIES LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
506543,"M.P. Agro Industries Ltd.,",MPAGI,M.P.AGRO INDUSTRIES LTD.,Active,XT,10.00,INE468C01017,Fertilizers,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Fertilizers
506559,Siemens Healthcare  Diagnostics Ltd.,SIEHEALTH,SIEMENS HEALTHCARE DIAGNOSTICS LTD.,Delisted,B ,10.00,INE195D01014, ,Equity,-,-,-,-
506579,"Oriental Carbon & Chemicals Ltd.,",OCCL,ORIENTAL CARBON & CHEMICALS LTD.-$,Active,B ,10.00,INE321D01016,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506580,PB Global Limited,PBGLOBAL,PB Global Ltd,Suspended,Z ,10.00,INE615W01011,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals
506590,PCBL LIMITED,PCBL,PCBL Ltd,Active,A ,1.00,INE602A01031,Carbon Black,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Carbon Black
506597,Amal Ltd,AMAL,AMAL LTD.,Active,X ,10.00,INE841D01013,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
506605,Polychem Ltd,POLYCHEM,POLYCHEM LTD.,Active,X ,10.00,INE752B01024,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506614,Raj Prakash Chemicals Ltd,RAJPCHM,RAJ PRAKASH CHEMICALS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
506615,Sunrise Asian Limited,SUNASIAN,Sunrise Asian Limited,Delisted,Z ,10.00,INE917D01011, ,Equity,-,-,-,-
506618,Punjab Chemicals and Crop Protection Ltd.,PUNJABCHEM,PUNJAB CHEMICALS AND CROP PROTECTION LTD.-$,Active,B ,10.00,INE277B01014,Pesticides & Agrochemicals,Equity,Commodities,Chemicals,Fertilizers & Agrochemicals,Pesticides & Agrochemicals
506640,"Gujchem Distillers India Ltd.,",GUJCMDS,GUJCHEM DISTILLERS INDIA LTD.,Active,XT,1.00,INE218N01021,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506642,"Sadhana Nitrochem Ltd.,",SADHNANIQ,SADHANA NITROCHEM LTD.,Active,B ,1.00,INE888C01040,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506644,Searsole Chemicals Ltd,SEARSOLDM,SEARSOLE CHEMICALS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
506650,"Somaiya Organics (India) Ltd.,",ZSOMAIYO,SOMAIYA ORGANICS (INDIA) LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
506655,"Sudarshan Chemical Indus. Ltd.,",SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES LTD.,Active,A ,2.00,INE659A01023,Dyes And Pigments,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Dyes And Pigments
506660,"Synthetics & Chemicals Ltd.,",SYNTHCHEM,SYNTHETICS & CHEMICALS LTD.,Delisted,Z ,10.00,INE024A01012, ,Equity,-,-,-,-
506680,Tecil Chemicals & Hydro Power Limit,TECILCHEM,TECIL CHEMICALS & HYDRO POWER LTD.,Active,T ,10.00,INE014B01011,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506685,"Ultramarine & Pigments Ltd.,",ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,Active,B ,2.00,INE405A01021,Dyes And Pigments,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Dyes And Pigments
506687,"Transpek Industry Ltd.,",TRANSPEK,TRANSPEK INDUSTRY LTD.-$,Active,B ,10.00,INE687A01016,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506690,"Unichem Laboratories Ltd.,",UNICHEMLAB,UNICHEM LABORATORIES LTD.,Active,A ,2.00,INE351A01035,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
506700,Cabot India Ltd,CABINDM,CABOT INDIA LTD.,Delisted,B ,10.00,INE144B01016, ,Equity,-,-,-,-
506718,"Swastik Surfactants Ltd.,",SWASURF,SWASTIK SURFACTANTS LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
506720,Zandu Realty Limited,ZANDUREALT,Zandu Realty Limited,Delisted,B ,100.00,INE719A01017, ,Equity,-,-,-,-
506734,"Mysore Petro Chemicals Ltd.,",MYSORPETRO,MYSORE PETRO CHEMICALS LTD.-$,Active,X ,10.00,INE741A01011,Trading - Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Trading - Chemicals
506737,Hind Lever Chemicals Ltd,HINDLEVCHM,HIND LEVER CHEMICALS LTD.,Delisted,B ,10.00,INE336A01010, ,Equity,-,-,-,-
506747,Rhone-Poulence (India) Ltd.,RHONPDM,RHONE-POULENCE (INDIA) LTD.,Delisted,B ,10.00,INE223A01010, ,Equity,-,-,-,-
506758,"Paushak Ltd.,",PAUSHAK,PAUSHAK LTD.,Delisted,T ,10.00,INE449D01015, ,Equity,-,-,-,-
506767,"Alkyl Amines Chemicals Ltd.,",ALKYLAMINE,ALKYL AMINES CHEMICALS LTD.-$,Active,A ,2.00,INE150B01039,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
506803,Fulford (India) Ltd,FULFORD,FULFORD (INDIA) LTD.-$,Delisted,B ,10.00,INE521A01017, ,Equity,-,-,-,-
506808,TUTICORIN ALKALI CHEMICALS AND FERTILIZERS LIMITED,TUTIALKA,Tuticorin Alkali Chemicals And Fertilizers Ltd,Active,B ,10.00,INE400A01014,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506810,"Diviya Chemicals Ltd.,",DIVYCHM,DIVIYA CHEMICALS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
506817,Pharmacia Healthcare Ltd.,PHARMACIAH,PHARMACIA HEALTHCARE LTD.,Delisted,B ,5.00,INE252B01025, ,Equity,-,-,-,-
506820,AstraZeneca Pharma India Ltd.,ASTRAZEN,ASTRAZENECA PHARMA INDIA LTD.,Active,A ,2.00,INE203A01020,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
506822,AIKYAM INTELLECTUAL PROPERTY CONSULTANCY LIMITED,AIPCL,Aikyam Intellectual Property Consultancy Limited,Delisted,XT,1.00,INE739N01026,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506840,Udaipur Phosphates & Fertilizers Lt,UDAYPCH,UDAYPCH,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
506850,Punjab National Fertilizers & Chemi,PUNNFERDM,PUNJAB NATIONAL FERTILIZERS & CHEMICALS LTD.,Delisted,Z ,5.00,NA          , ,Equity,-,-,-,-
506852,Primo Chemicals Limited,PRIMO,Primo Chemicals Ltd,Active,B ,2.00,INE607A01022,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506854,"TANFAC Industries Ltd.,",TANFACIND,TANFAC INDUSTRIES LTD.-$,Active,B ,10.00,INE639B01015,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506858,Gujarat Petrosynthese Ltd.,GUJPETR,GUJARAT PETROSYNTHESE LTD.,Active,X ,10.00,INE636P01011,Petrochemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Petrochemicals
506863,Swadeshi Industries Leasing Co. Ltd,SWADEIN,SWADESHI INDUSTRIES LEASING CO.LTD.,Suspended,XT,10.00,INE716M01034,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging
506867,"Master Chemicals Ltd.,",MASCH,MASTER CHEMICALS LTD.,Suspended,XT,10.00,INE523D01017,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
506871,"Maharashtra Explosives Ltd.,",MAHAXPO,MAHARASHTRA EXPLOSIVES LTD.,Delisted,P ,5.00,NA          , ,Equity,-,-,-,-
506873,"Maharashtra Explosives Ltd.,",MAHEXCH,MAHEXCH,Delisted,Z ,0.10,NA          , ,Equity,-,-,-,-
506874,Shreejal Info Hubs Ltd,SHREEJAL,SHREEJAL INFO HUBS LTD.,Delisted,Z ,1.00,INE765C01024,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),Equity,Services,Services,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO)
506879,Gujarat Themis Biosyn Ltd.,GUJTHEM,GUJARAT THEMIS BIOSYN LTD.,Active,T ,1.00,INE942C01045,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
506883,Piramal Holdings Ltd.(Delisted for Takeover-21(3A),PIRHL,PIRHL,Delisted,Z ,10.00,INE144A01018, ,Equity,-,-,-,-
506894,"Chemfab Alkalies Ltd.,",CHEMFALKAL,CHEMFAB ALKALIS LTD.,Delisted,B ,5.00,INE479E01028, ,Equity,-,-,-,-
506895,"Merind Ltd.,",MERIN,MERIN,Delisted,Z ,10.00,INE215A01016, ,Equity,-,-,-,-
506899,"Varinder Agro Chemicals Ltd.,",VARACDM,VARINDER AGRO CHEMICALS LTD.,Delisted,Z ,10.00,INE200E01010, ,Equity,-,-,-,-
506900,"Shree Acids & Chemicals Ltd.,",SHACIDS,SHREE ACIDS & CHEMICALS LTD.,Delisted,XD,10.00,INE142C01018, ,Equity,-,-,-,-
506906,Saptak Chem And Business Limited,SCBL,Saptak Chem And Business Ltd,Active,XT,10.00,INE467X01015,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
506910,"Jaysynth Dyestuff (India) Ltd.,",JAYSYN,JAYSYNTH DYESTUFF (INDIA) LTD.,Active,X ,1.00,INE703C01025,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
506919,Makers Laboratories Ltd.,MAKERSL,MAKERS LABORATORIES LTD.-$,Active,X ,10.00,INE987A01010,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
506923,"Gujarat Binil Chemicals Ltd.,",ZGUJBNIL,GUJARAT BINIL CHEMICALS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
506935,"Continental Chemicals Ltd.,",CONTCHM,CONTINENTAL CHEMICALS LTD.,Active,X ,10.00,INE423K01015,Software Products,Equity,Information Technology,Information Technology,IT - Software,Software Products
506938,"Kappac Pharma Ltd.,",KAPPH,KAPPAC PHARMA LTD.,Delisted,XT,10.00,INE601D01011,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
506940,"Haryana Petrochemicals Ltd.,",HARPCDM,HARYANA PETROCHEMICALS LTD.,Delisted,Z ,10.00,INE753C01012, ,Equity,-,-,-,-
506943,J.B. Chemicals & Pharmaceuticals Lt,JBCHEPHARM,J.B.CHEMICALS & PHARMACEUTICALS LTD.,Active,A ,1.00,INE572A01036,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
506945,"Indo Gulf Industries  Ltd.,",IGLFXPL-B,INDO GULF INDUSTRIES LTD.,Active,P ,1.00,INE684U01011,Specialty Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Specialty Chemicals
506947,"Advance Petrochemicals Ltd.,",ADVPETR-B,ADVANCE PETROCHEMICALS LTD.,Active,X ,10.00,INE334N01018,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
506949,"Nirup Synchrome Ltd.,",NIRUPSYDM,NIRUP SYNCHROME LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
506952,"Indag Products Ltd.,",INDGPRO,INDAG PRODUCTS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
506954,Motorol Speciality Oils Ltd,MOTOROLSP,MOTOROL SPECIALITY OILS LTD.,Delisted,XD,10.00,INE642B01019, ,Equity,-,-,-,-
506959,"Rathi India Ltd.,",ZRATHIND,RATHI INDIA LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
506965,"Agro Chem Punjab Ltd.,",AGROCHM,AGRO CHEM PUNJAB LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
506971,B&B Realty Limited,BBREALTY,B&B Realty Limited,Suspended,Z ,10.00,INE314E01019,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
506975,"Rajasthan Petro Synthetics Ltd.,",RAJSPTR,RAJASTHAN PETRO SYNTHETICS LTD.,Active,P ,10.00,INE374C01017,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
506979,Apt Packaging Ltd,APTPACK,APT PACKAGING LTD.,Active,X ,10.00,INE046E01025,Packaging,Equity,Industrials,Capital Goods,Industrial Products,Packaging
506981,"Blue Chip Tex Industries Ltd.,",BLUECHIPT,BLUE CHIP TEX INDUSTRIES LTD.,Active,X ,10.00,INE472D01017,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
506985,Twilight Litaka Pharma Limited,TWILITAKA,TWILIGHT LITAKA PHARMA LTD.-$,Delisted,Z ,5.00,INE783B01029, ,Equity,-,-,-,-
506987,"Gwalior Polypipes Ltd.,",GWPLPIP,GWALIOR POLYPIPES LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
