Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
517358,Elite Appliances Ltd.,ELITAPL,ELITE APPLIANCES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
517360,SBEC Systems (Ind) Ltd.,SBECSYS,SBEC SYSTEMS (INDIA) LTD.,Active,X ,10.00,INE689V01018,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
517362,Alacrity Electronics Ltd.,ALACRIEL,ALACRITY ELECTRONICS LTD.,Delisted,XD,10.00,INE023C01010, ,Equity,-,-,-,-
517366,"Srishti Videocorp Limited,",SRSTENT-B,SRSTENT-B,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
517370,Incap Ltd,INCAP,INCAP LTD.,Active,XT,10.00,INE437C01012,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment
517372,Gujarat Intrux Limited,GUJINTRX,GUJARAT INTRUX LTD.-$,Active,X ,10.00,INE877E01015,Castings & Forgings,Equity,Industrials,Capital Goods,Industrial Products,Castings & Forgings
517374,Mukesh Strips Ltd.,MUKSTRI,MUKESH STRIPS LTD.,Delisted,Z ,10.00,INE946G01013, ,Equity,-,-,-,-
517376,Opal Industries Ltd,OPAL,OPAL INDUSTRIES LTD.,Delisted,T ,10.00,INE413E01019, ,Equity,-,-,-,-
517378,Electrex (India) Ltd.,ELEXT,ELECTREX (INDIA) LTD.,Delisted,P ,10.00,INE167A01019,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
517380,Igarashi Motors India Ltd.,IGARASHI,IGARASHI MOTORS INDIA LTD.,Active,B ,10.00,INE188B01013,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
517383,Krisons Electronic System Ltd.,KRISOEL,KRISONS ELECTRONIC SYSTEMS LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
517385,Symphony Limited,SYMPHONY,Symphony Limited,Active,A ,2.00,INE225D01027,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances
517387,Usha Udyog Ltd,USHAUDG,USHAUDG,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
517391,Gamma Infoway Exalt Ltd.,GAMIE,GAMMA INFOWAY EXALT LTD.,Delisted,XT,10.00,INE970A01016,Computers Hardware & Equipments,Equity,Information Technology,Information Technology,IT - Hardware,Computers Hardware & Equipments
517393,Vintron Informatics Ltd.,VINTRON,VINTRON INFORMATICS LTD.,Active,XT,1.00,INE043B01028,Computers Hardware & Equipments,Equity,Information Technology,Information Technology,IT - Hardware,Computers Hardware & Equipments
517395,Ucal Power Systems Ltd.,UCALPWR,UCAL POWER SYSTEMS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
517397,Pan Electronics India Ltd.,PANELEC,PAN ELECTRONICS INDIA LTD.,Active,X ,10.00,INE648E01010,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
517399,VXL Instruments Ltd.,VXLINSTR,VXL INSTRUMENTS LTD.,Active,XT,10.00,INE756A01019,Consumer Electronics,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Consumer Electronics
517403,Sun Source (India) Ltd.,SUNSOUI,SUN SOURCE (INDIA) LTD.,Delisted,Z ,10.00,INE320F01013,Power Generation,Equity,Utilities,Power,Power,Power Generation
517405,Aditya Electro Communications Ltd.,ADITYEL,ADITYA ELECTRO COMMUNICATIONS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
517407,Toyama Electric Ltd.,TOYAMAQ,TOYAMA ELECTRIC LTD.-$,Delisted,XT,10.00,INE081D01016,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment
517411,Shyam Telecom Ltd.,SHYAMTEL,SHYAM TELECOM LTD.,Active,B ,10.00,INE635A01023,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
517415,Lee & Nee Softwares (Exports) Ltd.,LEENEE,LEE & NEE SOFTWARES (EXPORTS) LTD.,Active,XT,10.00,INE791B01014,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
517417,Patels Airtemp (I) Ltd.,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,Active,X ,10.00,INE082C01024,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
517419,Hartron Communications Ltd.,HARTNCO,HARTRON COMMUNICATIONS LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
517421,Butterfly Gandhimathi Appliances Limited,BUTTERFLY,Butterfly Gandhimathi Appliances Ltd,Active,B ,10.00,INE295F01017,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances
517423,Integra Switchgear Ltd.,INTEGSW,INTEGRA SWITCHGEAR LTD.,Active,XT,10.00,INE0IPL01018,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment
517427,Hartron Networks Ltd.,HARTNET,HARTRON NETWORKS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
517429,Athena Global Technologies Limited,ATHENAGLO,Athena Global Technologies Ltd-$,Active,X ,10.00,INE576B01019,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
517431,Narmada Macplast Drip Irrigation Sy,NARMP,NARMADA MACPLAST DRIP IRRIGATION SYSTEMS LTD.,Active,X ,10.00,INE060D01010,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial
517433,Innovation Software Exports Ltd.,INSOE,INNOVATION SOFTWARE EXPORTS LTD.,Suspended,Z ,10.00,INE568B01016,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
517435,Equipment Conductors & Cables Ltd.,EQUPCON,EQUIPMENT CONDUCTORS & CABLES LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
517437,Dutron  Polymers Ltd.,DUTRON,DUTRON POLYMERS LTD.-$,Active,X ,10.00,INE940C01015,Plastic Products - Industrial,Equity,Industrials,Capital Goods,Industrial Products,Plastic Products - Industrial
517443,Trans India Glass Ltd.,TRNINGL,TRANS INDIA GLASS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
517447,R S Software India Ltd.,RSSOFTWARE,R.S.SOFTWARE INDIA LTD.,Active,T ,5.00,INE165B01029,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
517449,Magna Electro Castings Ltd.,MAGNAELQ,MAGNA ELECTRO CASTINGS LTD.-$,Active,X ,10.00,INE437D01010,Castings & Forgings,Equity,Industrials,Capital Goods,Industrial Products,Castings & Forgings
517453,Arun Pipes Ltd.,ARUNPIPDM,ARUN PIPES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
517455,Anco Communications Ltd.,ANCO,ANCO COMMUNICATIONS LTD.,Delisted,B ,10.00,INE541B01013, ,Equity,-,-,-,-
517463,Linaks Microelectronics Ltd.,LINAKS,LINAKS MICROELECTRONICS LTD.,Suspended,XT,1.00,INE028C01027,Computers Hardware & Equipments,Equity,Information Technology,Information Technology,IT - Hardware,Computers Hardware & Equipments
517465,Odyssey Video Communications Ltd.,ODVDC,ODYSSEY VIDEO COMMUNICATIONS LTD.,Delisted,Z ,10.00,INE342B01016, ,Equity,-,-,-,-
517467,MARSONS LIMITED,MARSONS,MARSONS LIMITED,Active,Z ,1.00,INE415B01044,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment
517469,World Digital Sound Ltd.,WORLDGT,WORLD DIGITAL SOUND LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
517471,Koa Tools India Ltd,KOATOOLIN,KOA TOOLS INDIA LTD.,Delisted,Z ,1.00,INE316B01036,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
517473,Datapro Information Technology Ltd.,DATAPRO,DATAPRO INFORMATION TECHNOLOGY LTD.,Delisted,XT,2.00,INE873A01020,Computers Hardware & Equipments,Equity,Information Technology,Information Technology,IT - Hardware,Computers Hardware & Equipments
517477,Elnet Technologies Ltd.,ELNET,ELNET TECHNOLOGIES LTD.-$,Active,X ,10.00,INE033C01019,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
517481,Artech Power & Trading Limited,APTL,Artech Power & Trading Ltd,Delisted,Z ,10.00,INE421N01021,Power Trading,Equity,Utilities,Power,Power,Power Trading
517483,Micro Energy (India) Ltd,MICROEN,MICROENERGY (INDIA) LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
517485,Indo Power Cables Ltd.,INDOPWR,INDO POWER CABLES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
517488,Satkar Electronics Ltd.,SATKAR,SATKAR ELECTRONICS LTD.,Delisted,XD,10.00,INE824D01019, ,Equity,-,-,-,-
517490,Super Star Welding Industries Ltd.,SUPSTAW,SUPER STAR WELDING INDUSTRIES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
517492,STI Products India Ltd.,STIPROD,STI PRODUCTS INDIA LTD.,Delisted,Z ,10.00,INE205G01014,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
517494,ACCEL LIMITED,ACCEL,Accel Ltd,Active,X ,2.00,INE258C01038,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
517496,Ricoh India Ltd.,RICOHQ,RICOH INDIA LTD.,Delisted,Z ,10.00,INE291B01015, ,Equity,-,-,-,-
517498,Websol Energy System Limited,WEBELSOLAR,WEBSOL ENERGY SYSTEM LTD.,Active,T ,10.00,INE855C01015,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment
517500,Roto Pumps Ltd.,ROTO,ROTO PUMPS LTD.,Active,B ,2.00,INE535D01029,Compressors- Pumps & Diesel Engines,Equity,Industrials,Capital Goods,Industrial Products,"Compressors, Pumps & Diesel Engines"
517502,ICES Software Ltd,ICESOFT,ICES SOFTWARE LTD.,Delisted,XD,10.00,INE171B01019, ,Equity,-,-,-,-
517504,Gem Cables & Conductors Ltd.,GEMCABLE,GEM CABLES & CONDUCTORS LTD.,Delisted,X ,10.00,INE582B01017, ,Equity,-,-,-,-
517506,TTK Prestige Ltd.,TTKPRESTIG,TTK PRESTIGE LTD.,Active,A ,1.00,INE690A01028,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances
517508,Dynavox Industries Ltd.,DYNIDUS-B,DYNAVOX INDUSTRIES LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
517510,"Dighe Electronics Ltd.,",DIGHELE,DIGHE ELECTRONICS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
517512,Moti Electric Industries Ltd.,MOTIELE,MOTI ELECTRIC INDUSTRIES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
517514,D & H India Limited,DHINDIA,D&H India Ltd-$,Active,X ,10.00,INE589D01018,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
517518,Leel Electricals Limited,LEEL,Leel Electricals Ltd,Suspended,Z ,10.00,INE245C01019,Household Appliances,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Household Appliances
517522,Rajratan Global Wire Ltd,RAJRATAN,RAJRATAN GLOBAL WIRE LTD.,Active,A ,2.00,INE451D01029,Auto Components & Equipments,Equity,Consumer Discretionary,Automobile and Auto Components,Auto Components,Auto Components & Equipments
517526,Inditalia Refcon Ltd.,INDITALIA,INDITALIA REFCON LTD.,Suspended,XT,10.00,INE149C01013,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
517528,SJB Tubes Ltd.,SJBTUBE,SJB TUBES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
517530,Surana Telecom And Power Limited,SURANAT&P,Surana Telecom And Power Limited,Active,T ,1.00,INE130B01031,Power Generation,Equity,Utilities,Power,Power,Power Generation
517532,Rajvebh Electronics Ltd.,RAJVELE,RAJVEBH ELECTRONICS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
517534,Nivyah Infrastructure & Telecom Services Ltd,NIVINFRA,NIVYAH INFRASTRUCTURE & TELECOM SERVICES LTD.,Delisted,T ,10.00,INE303D01014, ,Equity,-,-,-,-
517536,Onward Technologies Ltd.,ONWARDTEC,ONWARD TECHNOLOGIES LTD.,Active,B ,10.00,INE229A01017,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
517538,Digital Multiforms Ltd.,DIGIMULT,DIGITAL MULTIFORMS LTD.,Delisted,X ,10.00,INE927B01014, ,Equity,-,-,-,-
517540,Nexus Software Ltd.,NEXUSSOF,NEXUS SOFTWARE LTD.,Delisted,XD,10.00,INE901B01019, ,Equity,-,-,-,-
517544,Centum Electronics Ltd,CENTUM,CENTUM ELECTRONICS LTD.,Active,B ,10.00,INE320B01020,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
517546,Alfa Transformers ltd.,ALFATRAN,ALFA TRANSFORMERS LTD.,Active,XT,10.00,INE209C01015,Other Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Other Electrical Equipment
517548,Starlite Components Ltd.,STARLITE,STARLITE COMPONENTS LTD.,Suspended,Z ,10.00,INE035C01022,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
517552,Advanced Micronic Devices Ltd.,ADVNCMIC,ADVANCED MICRONIC DEVICES LTD.-$,Delisted,Z ,10.00,INE903C01013,Diversified,Equity,Diversified,Diversified,Diversified,Diversified
517554,NHC FOODS LIMITED,NHCFOODS,NHC FOODS LTD.,Active,X ,10.00,INE141C01028,Other Food Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Other Food Products
517556,PVP Ventures Ltd,PVP,PVP VENTURES LTD.,Active,B ,10.00,INE362A01016,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
517560,Tina Electronics Ltd.,TINAELE,TINA ELECTRONICS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
517562,Trigyn Technologies Ltd.,TRIGYN,TRIGYN TECHNOLOGIES LTD.,Active,B ,10.00,INE948A01012,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
517564,G.R.Cables Ltd.,GRCABLE,GR CABLES LTD.,Suspended,XT,10.00,INE769B01010,Telecom -  Equipment & Accessories,Equity,Telecommunication,Telecommunication,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories
517565,Ashco Niulab Industries Limited,ASHCONIUL,ASHCO NIULAB INDUSTRIES LTD.-$,Delisted,T ,10.00,INE714F01033, ,Equity,-,-,-,-
517567,"Rams Transformers Ltd.,",RAMSTEL,RAMS TRANSFORMERS LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
517569,KEI Industries Ltd.,KEI,KEI INDUSTRIES LTD.,Active,A ,2.00,INE878B01027,Cables - Electricals,Equity,Industrials,Capital Goods,Industrial Products,Cables - Electricals
517571,IMP Power Ltd.,INDLMETER,IMP POWERS LTD.,Suspended,Z ,10.00,INE065B01013,Heavy Electrical Equipment,Equity,Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment
517973,DMC Education Ltd,DMCEDU,DMC Education Ltd,Delisted,Z ,5.00,INE585D01024,Education,Equity,Consumer Discretionary,Consumer Services,Other Consumer Services,Education
518011,Keerthi Industries Ltd,KEERTHI,KEERTHI INDUSTRIES LTD.,Active,X ,10.00,INE145L01012,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products
518017,Bheema Cements Limited,BHEEMACEM,BHEEMA CEMENTS LTD.,Active,Z ,10.00,INE333H01020,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products
518018,"Sri Vishnu Cement Ltd.,",SRVIC,SRI VISHNU CEMENT LTD.,Delisted,B ,10.00,INE286B01015, ,Equity,-,-,-,-
518026,"Sudarshan Cement Ltd.,",SUDRCEM,SUDARSHAN CEMENT LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
518029,"Gujarat Sidhee Cement Limited.,",GSCLCEMENT,GUJARAT SIDHEE CEMENT LTD.,Delisted,B ,10.00,INE542A01039,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products
518034,"Balaram Cements Ltd.,",BALACEM,BALARAM CEMENTS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
518042,P.R.Cements Ltd,PRCEM,P.R.CEMENTS LTD.,Delisted,P ,10.00,INE447D01019, ,Equity,-,-,-,-
518049,"Jupiter Cement Industries Ltd.,",JPTRCEM,JUPITER CEMENT INDUSTRIES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
518051,"Vinay Cements Ltd.,",VINAYCEM,VINAY CEMENTS LTD.,Delisted,B ,10.00,INE534C01016, ,Equity,-,-,-,-
518053,Sri Chakra Cement Limited,SRICC,Sri Chakra Cement Ltd,Suspended,Z ,10.00,INE827D01020,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products
518059,Prudential Cements Ltd,PRCEMENDM,PRUDENTIAL CEMENTS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
518061,"Pan Asia Ind. Ltd.,",PANASIN,PAN ASIA INDUSTRIES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
518067,Banjara Cements Limited,BANJCEM,BANJARA CEMENTS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
518071,Somani Cements Co Ltd,SOMANCM,SOMANI CEMENT COMPANY LTD.,Delisted,Z ,10.00,INE536F01014, ,Equity,-,-,-,-
518073,"Lakshmi Cement & Ceramics Ltd.,",LKSMCEM,LAKSHMI CEMENT & CERAMICS LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
518075,Suraj Products Ltd.,SURAJ,SURAJ PRODUCTS LTD.,Active,Z ,10.00,INE069E01019,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
518077,Raghoji Cement Manufacturing Co ltd,RAGHCEM,RAGHOJI CEMENT MANUFACTURING COMPANY LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
518079,Mahendra Cements Limited,MAHNDCM,MAHENDRA CEMENTS LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
518081,Modern Cement Industries Ltd,MODECEM,MODERN CEMENT INDUSTRIES LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
518083,Sri Simhadri Cements Ltd,SSIMHCM,SRI SIMHADRI CEMENTS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
518085,Singhal Cement & Allied Industries,SINGLCM,SINGHAL CEMENT & ALLIED INDUSTRIES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
518087,Shubham Industries Ltd.,SHUBI,SHUBHAM INDUSTRIES LTD.,Delisted,Z ,10.00,INE097D01012, ,Equity,-,-,-,-
518091,Anjani Portland Cement Ltd.,APCL,ANJANI PORTLAND CEMENT LTD.-$,Active,B ,10.00,INE071F01012,Cement & Cement Products,Equity,Commodities,Construction Materials,Cement & Cement Products,Cement & Cement Products
518093,Gangotri Cement Ltd.,GANGCEM,GANGOTRI CEMENT LTD.,Delisted,P ,10.00,INE831P01018, ,Equity,-,-,-,-
