Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Sector Name,Industry New Name,Igroup Name,ISubgroup Name
531516,Emkay Industries Ltd.,EMKAYIN,EMKAY INDUSTRIES LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
531517,Alang Industrial Gases Ltd.,ALANGIND,ALANG INDUSTRIAL GASES LTD.,Delisted,XT,10.00,INE848C01010,Industrial Gases,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Industrial Gases
531518,VIKAS PROPPANT & GRANITE LTD.,VIKASPROP,Vikas Proppant & Granite Ltd,Active,Z ,1.00,INE767B01022,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products
531519,Ankush Finstock ltd.,ANKUSHFI,ANKUSH FINSTOCK LTD.,Delisted,Z ,10.00,INE784D01015,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
531520,Pan India Resorts & Land Developmen,PANIND,PAN INDIA RESORT & LAND DEVELOPMENT LTD.,Delisted,XD,10.00,INE381D01010, ,Equity,-,-,-,-
531521,Desh Rakshak Aushdhalaya Ltd.,DESHRAK,DESH RAKSHAK AUSHDHALAYA LTD.,Active,P ,10.00,INE971E01016,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
531522,Rasoya Proteins Ltd.,RASOYPR,RASOYA PROTEINS LTD.,Delisted,Z ,1.00,INE904G01038, ,Equity,-,-,-,-
531523,Pal-Peugeot Ltd.,PALPEUG,PAL-PEUGEOT LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531524,I.C.S.A. (India) Ltd.,ICSA,ICSA (INDIA) LTD.-$,Suspended,Z ,2.00,INE306B01029,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
531525,Ace Software Exports ltd.,ACESOFT,ACE SOFTWARE EXPORTS LTD.-$,Active,XT,10.00,INE849B01010,Software Products,Equity,Information Technology,Information Technology,IT - Software,Software Products
531526,Radiant Rotogravure Ltd.,RADRO,RADIANT ROTOGRAVURE LTD.,Delisted,P ,10.00,INE864C01017, ,Equity,-,-,-,-
531527,Lloyd Rockfibres Ltd.,LLORF,LLOYD ROCKFIBRES LTD.,Delisted,P ,10.00,INE640D01019, ,Equity,-,-,-,-
531528,Maars Software International Ltd.,MAARSOFTW,MAARS SOFTWARE INTERNATIONAL LTD.,Delisted,XT,10.00,INE390A01017, ,Equity,-,-,-,-
531529,Softrak Venture Investments Ltd.,SOFTRAKV,SOFTRAK VENTURE INVESTMENT LTD.,Active,XT,10.00,INE562E01013,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531530,Betala Global Securities Ltd.,BETALA,BETALA GLOBAL SECURITIES LTD.,Suspended,XT,10.00,INE658E01027,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
531531,Hatsun Agro Products Ltd.,HATSUN,HATSUN AGRO PRODUCT LTD.,Active,A ,1.00,INE473B01035,Dairy Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Dairy Products
531532,Glory Chemicals Ltd.,GLORYCH,GLORY CHEMICALS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531533,ACCEDERE LIMITED,ACCEDERE,Accedere Ltd,Suspended,XT,10.00,INE578B01015,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
531534,American Remidies Ltd.,AMEREDM,AMERICAN REMEDIES LTD.,Delisted,B ,10.00,INE315A01014, ,Equity,-,-,-,-
531535,Canvay Chemicals Ltd.,CANVYCH,CANVAY CHEMICALS LTD.,Delisted,P ,10.00,-, ,Equity,-,-,-,-
531536,Sriven Multi-Tech Ltd,SRIMT,SRIVEN MULTI-TECH LTD.,Suspended,Z ,10.00,INE004B01012,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
531537,Jyothi Infraventures Ltd.,JYOTHI,JYOTHI INFRAVENTURES LTD.,Active,X ,10.00,INE681K01026,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
531538,Shayona Petrochem Ltd.,SHAYONA,SHAYONA PETROCHEM LTD.,Delisted,X ,10.00,INE627B01010, ,Equity,-,-,-,-
531539,Rishabh Digha Steel And Allied Prod,RISHDIGA,RISHABH DIGHA STEEL & ALLIED PRODUCTS LTD.-$,Active,XT,10.00,INE864D01015,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
531540,Maruti Infrastructure Ltd.,MAINFRA,MARUTI INFRASTRUCTURE LTD.,Active,X ,10.00,INE392G01010,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
531541,KOBO BIOTECH LIMITED,KOBO,Kobo Biotech Ltd-$,Active,Z ,10.00,INE881A01015,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
531543,Jindal Worldwide Ltd.,JINDWORLD,JINDAL WORLDWIDE LTD.,Active,A ,1.00,INE247D01039,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
531544,Vertex Spinning Limited,VERTEXSPG,VERTEX SPINNING LTD.,Delisted,Z ,10.00,INE863F01038, ,Equity,-,-,-,-
531545,"Suraj Stone Corporation Ltd,",SURSTON,SURAJ STONE CORPORATION LTD.,Delisted,Z ,10.00,INE272F01016, ,Equity,-,-,-,-
531546,Walvekar Farms & Food Products Ltd.,WALFARM,WALVEKAR FARMS & FOOD PRODUCTS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531547,Tirupati Industries (India) Ltd,TIRIN,TIRUPATI INDUSTRIES (INDIA) LTD.,Suspended,Z ,10.00,INE329E01017,Other Agricultural Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Other Agricultural Products
531548,Somany Ceramics Limited,SOMANYCERA,SOMANY CERAMICS LTD.,Active,A ,2.00,INE355A01028,Ceramics,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Ceramics
531549,Agrimas Chemicals Ltd.,AGRIMAS,AGRIMAS CHEMICALS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531550,Jhaveri Credits & Capital Ltd.,JHACC,JHAVERI CREDITS & CAPITAL LTD.,Active,XT,10.00,INE865D01012,Other Financial Services,Equity,Financial Services,Financial Services,Finance,Other Financial Services
531551,Intercorp Industries Ltd.,INCORPI,INTERCORP INDUSTRIES LTD.,Delisted,ZP,10.00,NA          , ,Equity,-,-,-,-
531552,Raghunath Tobacco Co. Ltd.,RAGHUTOB,RAGHUNATH TOBACCO CO.LTD.,Active,XT,10.00,INE754B01012,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
531553,DISHA RESOURCES LIMITED,DRL,Disha Resources Ltd,Active,X ,10.00,INE193D01019,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
531554,Top Telemedia Ltd.,TOPTELE,TOP TELEMEDIA LTD.,Delisted,XD,10.00,INE632B01036, ,Equity,-,-,-,-
531555,Kamini Ispat Ltd.,KAMINIS,KAMINI ISPAT LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531556,Coral India Finance And Housing Ltd,CORALFINAC,CORAL INDIA FINANCE & HOUSING LTD.,Active,T ,2.00,INE558D01021,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
531557,Amit Securities Ltd.,AMITSEC,AMIT SECURITIES LTD.,Suspended,Z ,10.00,INE137E01014,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531558,Bharat Forge Ltd,BHARFOR,BHARFOR,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531559,Federal Bank Ltd.,FEDERBK,FEDERBK,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531560,Aroma Enterprises (India) Ltd.,AROMAENT,AROMA ENTERPRISES (INDIA) LTD.,Suspended,Z ,10.00,INE371M01012,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
531561,Akash Housing Ltd.,AKASHSG,AKASH HOUSING LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531563,Pam Raffia Ltd.,PAMRAFI,PAM RAFFIA LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531564,Welcome Coir Industries Ltd.,WELCO,WELCOME COIR INDUSTRIES LTD.,Delisted,Z ,10.00,INE818C01013, ,Equity,-,-,-,-
531565,Indo Pacific Projects Limited,INDOPACIFIC,Indo Pacific Projects Ltd,Delisted,Z ,1.00,INE077C01024,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
531566,Lilac Power Ltd.,LILACPW,LILAC POWER LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531567,Vizar Agrochemicals Ltd.,VIZARAG,VIZAR AGROCHEMICALS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531568,Ashutosh Paper Mills Ltd.,ASHUTPM,ASHUTOSH PAPER MILLS LTD.,Suspended,XT,10.00,INE723K01018,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products
531569,Sanjivani Paranteral Ltd.,SANJIVIN,SANJIVANI PARANTERAL LTD.,Active,X ,10.00,INE860D01013,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
531570,Blazon Marbles Limited,BLAZONMRB,BLAZON MARBLES LIMITED,Delisted,XT,2.00,INE096H01023,Other Construction Materials,Equity,Commodities,Construction Materials,Other Construction Materials,Other Construction Materials
531571,Plus Finance Ltd.,PLUSFIN,PLUS FINANCE LTD.,Delisted,P ,10.00,-, ,Equity,-,-,-,-
531572,Ranjit Securities Ltd.,RANJITSE,RANJIT SECURITIES LTD.,Suspended,XT,10.00,INE863D01017,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531573,Crester Securities Ltd.,CRESTER,CRESTER SECURITIES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531574,Vas Infrastructure  Ltd.,VASINFRA,VAS INFRASTRUCTURE LTD.,Suspended,XT,10.00,INE192C01013,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
531575,HPM Industries Ltd.,HPMINDL,HPM INDUSTRIES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531576,Mehta Caplease Ltd.,MTCAPLS,MEHTA CAPLEASE LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531578,KMF Builders & Developers Ltd.,KMFBLDR,KMF BUILDERS & DEVELOPERS LTD.,Active,XT,5.00,INE580H01026,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
531579,Kemicare  Products Ltd.,KEMICARE,KEMICARE PRODUCTS LTD.,Delisted,B ,10.00,INE784C01017, ,Equity,-,-,-,-
531581,Alka Diamond Industries Ltd.,ALKADIA,ALKA DIAMOND INDUSTRIES LTD.,Delisted,Z ,10.00,INE963D01015,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
531582,Beryl Securities Ltd,BERYLSE,BERYL SECURITIES LTD.,Active,XT,10.00,INE508J01015,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531583,Rap Media Ltd.,RAP,RAP MEDIA LTD.,Active,XT,10.00,INE483D01014,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531584,Marson's Textiles Ltd.,MARTEXT,MARSON'S TEXTILES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531585,Devine Impex Limited,DEVINE,DEVINE IMPEX LTD.,Active,X ,10.00,INE455C01014,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
531587,Knitworth Exports Ltd.,KNIWE,KNITWORTH EXPORTS LTD.,Delisted,Z ,10.00,INE171C01017, ,Equity,-,-,-,-
531588,Aditya International Ltd.,ADITYAIN,ADITYA INTERNATIONAL LTD.,Delisted,B ,10.00,INE908B01014, ,Equity,-,-,-,-
531589,Genesis Developers & Resorts Ltd.,GEDEVEL,GENESIS DEVELOPERS & RESORTS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531590,Bilpower Ltd.,BILPOWER,BILPOWER LTD.,Delisted,Z ,10.00,INE952D01018, ,Equity,-,-,-,-
531591,Bampsl Securities Ltd.,BAMPSL,BAMPSL SECURITIES LTD.,Active,X ,10.00,INE802A01037,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531592,GENPHARMASEC LIMITED,GENPHARMA,Genpharmasec Ltd,Active,XT,1.00,INE861N01036,Trading & Distributors,Equity,Services,Services,Commercial Services & Supplies,Trading & Distributors
531593,Arochem Silvassa Ltd.,AROCSIL,AROCHEM SILVASSA LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
531594,Incon Engineers Ltd.,INCON,INCON ENGINEERS LTD.,Active,X ,10.00,INE507D01010,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
531595,Capri Global Capital Limited,CGCL,Capri Global Capital Limited,Active,A ,1.00,INE180C01042,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531596,Vishal Agritech India Ltd.,VISALAG,VISHAL AGRITECH INDIA LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531597,Midland Polymers Ltd.,MIDPOLY,MIDLAND POLYMERS LTD.,Suspended,XT,1.00,INE046M01028,Commodity Chemicals,Equity,Commodities,Chemicals,Chemicals & Petrochemicals,Commodity Chemicals
531598,Nimbus Foods Industries Limited,NIMBUSFOO,NIMBUS FOODS INDUSTRIES LTD.,Delisted,Z ,1.00,INE301B01020,Packaged Foods,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Packaged Foods
531599,FDC Ltd.,FDC,FDC LTD.,Active,A ,1.00,INE258B01022,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
531600,Gogia Capital Services Limited,GOGIACAP,Gogia Capital Services Limited,Active,XT,10.00,INE832C01014,Stockbroking & Allied,Equity,Financial Services,Financial Services,Capital Markets,Stockbroking & Allied
531601,GCV Services Limited,GCVSERV,GCV Services Limited,Delisted,XT,1.00,INE236B01036, ,Equity,-,-,-,-
531602,Koffee Break Pictures Limited,KOFFBREAK,KOFFEE BREAK PICTURES LTD.,Delisted,Z ,1.00,INE208D01023,Film Production- Distribution & Exhibition,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition"
531603,Sawaca Communication ltd.,SAWACA,SAWACA COMMUNICATION LTD.,Delisted,XD,10.00,INE185B01019, ,Equity,-,-,-,-
531604,Sri Skandan Industries Ltd.,SRIKAND,SRI SKANDAN INDUSTRIES LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
531605,Lloyd Cements Ltd.,LLOYDCE,LLOYD CEMENTS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531606,ICP Securities Ltd.,ICPSECL,ICP SECURITIES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531607,MFL Housing Finance Ltd.,MFLHF,MFL HOUSING FINANCE LTD.,Delisted,Z ,10.00,INE574C01012, ,Equity,-,-,-,-
531608,Gorani Industries Ltd.,GORANIN,GORANI INDUSTRIES LTD.,Active,XT,10.00,INE792J01015,Houseware,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,Houseware
531609,KG Petrochem Ltd.,KGPETRO,KG PETROCHEM LTD.,Active,X ,10.00,INE902G01016,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
531610,UFM Industries Ltd,UFMINDL,UFM INDUSTRIES LTD.,Suspended,P ,10.00,INE832E01010,Other Food Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Food Products,Other Food Products
531611,Aadhaar Ventures India Limited,AADHAARVEN,AADHAAR VENTURES INDIA LTD.,Suspended,XT,10.00,INE063D01030,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531612,KGN Industries Ltd.,KGNIND,KGN INDUSTRIES LTD.,Delisted,Z ,1.00,INE196C01022,Oil Exploration & Production,Equity,Energy,"Oil, Gas & Consumable Fuels",Oil,Oil Exploration & Production
531613,Meyer Apparel Limited,MAL,Meyer Apparel Ltd,Suspended,XT,3.00,INE100C01024,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
531614,Micron Chemicals Ltd.,MICRONC,MICRON CHEMICALS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531615,Era Buildsys Limited,ERABUILD,Era Buildsys Limited,Suspended,Z ,2.00,INE040E01028,Civil Construction,Equity,Industrials,Construction,Construction,Civil Construction
531616,Starcom Information Technology Ltd,STARCOM,Starcom Information Technology Ltd,Suspended,XT,10.00,INE347I01010,Computers - Software & Consulting,Equity,Information Technology,Information Technology,IT - Software,Computers - Software & Consulting
531617,Osian Industries ltd.,OSIAIND,OSIAN INDUSTRIES LTD.,Delisted,XT,10.00,INE634M01013, ,Equity,-,-,-,-
531618,Maral Finance Ltd.,MARALFN,MARAL FINANCE LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531620,Energy Products (India) Ltd.,ENEPRO,ENERGY PRODUCTS (INDIA) LTD.,Delisted,X ,10.00,INE718D01013, ,Equity,-,-,-,-
531621,CENTERAC TECHNOLOGIES LIMITED,CENTERAC,CENTERAC TECHNOLOGIES LTD.,Suspended,X ,1.00,INE157B01026,IT Enabled Services,Equity,Information Technology,Information Technology,IT - Services,IT Enabled Services
531623,Jyoti Poly-Vinyl Ltd.,JYOTPOL,JYOTI POLY VINYL LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
531624,Country Condo's Ltd,COUNCODOS,COUNTRY CONDO'S LTD.,Active,B ,1.00,INE695B01025,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
531625,Sangam Health Care Products Ltd.,SANHP,SANGAM HEALTH CARE PRODUCTS LTD.,Suspended,P ,10.00,INE431E01011,Medical Equipment & Supplies,Equity,Healthcare,Healthcare,Healthcare Equipment & Supplies,Medical Equipment & Supplies
531626,Orosil Smiths India Limited,OROSMITHS,OROSIL SMITHS INDIA LTD.-$,Active,X ,1.00,INE628B01034,Gems- Jewellery And Watches,Equity,Consumer Discretionary,Consumer Durables,Consumer Durables,"Gems, Jewellery And Watches"
531627,Raghava Estates and Properties Ltd,RAGHAVAEPL,Raghava Estates and Properties Ltd,Delisted,ZP,10.00,INE348J01016, ,Equity,-,-,-,-
531628,TEJASSVI AAHARAM LIMITED,TEJASSVI,Tejassvi Aaharam Ltd,Active,XT,10.00,INE173E01019,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
531629,Rich Gold Finance And Securities Lt,RICHF,RICH GOLD FINANCE AND SECURITIES LTD.,Delisted,Z ,10.00,INE885D01010, ,Equity,-,-,-,-
531630,Canopy Securities & Finance Ltd.,CANOPYS,CANOPY SECURITIES & FINANCE LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531632,Avinash Information Technologies Ltd.,AVINF,AVINASH INFORMATION TECHNOLOGIES LTD.,Delisted,Z ,10.00,INE452C01011, ,Equity,-,-,-,-
531633,Lincoln Pharmaceuticals ltd.,LINCOLN,LINCOLN PHARMACEUTICALS LTD.,Active,B ,10.00,INE405C01035,Pharmaceuticals,Equity,Healthcare,Healthcare,Pharmaceuticals & Biotechnology,Pharmaceuticals
531634,Royal Industries Ltd.,ROYINDL,ROYAL INDUSTRIES LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531635,Silver Oak (India) Ltd.,SILVOAK,SILVER OAK (INDIA) LTD.,Active,XT,10.00,INE870J01019,Breweries & Distilleries,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Beverages,Breweries & Distilleries
531636,Tuscon Exports ltd.,TUSEXPO,TUSCON EXPORTS LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531637,PRAVEG LIMITED,PRAVEG,Praveg Ltd,Active,B ,10.00,INE722B01019,Advertising & Media Agencies,Equity,Consumer Discretionary,"Media, Entertainment & Publication",Media,Advertising & Media Agencies
531638,Suraj Ltd.,SURAJLTD,SURAJ LTD.-$,Active,X ,10.00,INE713C01016,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
531639,RocheesBreweries Ltd.,ROCHEBRE,ROCHEES BREWERIES LTD.,Delisted,B ,10.00,INE382D01018, ,Equity,-,-,-,-
531640,Suvidha Infraestate Corporation Limited,SICL,Suvidha Infraestate Corporation Limited,Active,P ,10.00,INE936N01010,Residential- Commercial Projects,Equity,Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects"
531642,Marico Limited,MARICO,MARICO LTD.,Active,A ,1.00,INE196A01026,Edible Oil,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Agricultural Food & other Products,Edible Oil
531643,ASR Agro Ltd.,ASRAGRO,ASR AGRO LTD.,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531644,Tokyo Finance Ltd.,TOKYOFIN,TOKYO FINANCE LTD.,Active,X ,10.00,INE546D01018,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531645,Southern Ispat and Energy Ltd,SOUISPAT,Southern Ispat and Energy Ltd-$,Delisted,XT,1.00,INE943B01029,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
531646,RFL International Ltd.,RFLINT,RFL INTERNATIONAL LTD.,Delisted,XT,10.00,INE701D01035,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531647,B.J.Duplex Boards Ltd.,BJDUP,B.J.DUPLEX BOARDS LTD.,Active,XT,1.00,INE265C01025,Paper & Paper Products,Equity,Commodities,Forest Materials,"Paper, Forest & Jute Products",Paper & Paper Products
531648,Mahavir Industries Limited,MAHAVIRIND,Mahavir Industries Limited,Suspended,Z ,5.00,INE987M01023,Copper,Equity,Commodities,Metals & Mining,Non - Ferrous Metals,Copper
531649,Western Industries Ltd.,WERTERNIN,WESTERN INDUSTRIES LTD.,Delisted,XD,10.00,INE728C01014, ,Equity,-,-,-,-
531650,Vax Housing Finance Corporation Ltd,VAXHS,VAX HOUSING FINANCE CORPORATION LTD.,Suspended,Z ,10.00,INE761B01017,Diversified Commercial Services,Equity,Services,Services,Commercial Services & Supplies,Diversified Commercial Services
531651,National General Industries Ltd.,NATGENI,NATIONAL GENERAL INDUSTRIES LTD.,Active,X ,10.00,INE654H01011,Iron & Steel Products,Equity,Industrials,Capital Goods,Industrial Products,Iron & Steel Products
531652,Thirdwave Financial Intermediaries,THIRDFIN,THIRDWAVE FINANCIAL INTERMEDIARIES LTD.,Active,XT,10.00,INE528C01018,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531653,Chhabra Spinners ltd.,CHABRASP,CHHABRA SPINNERS LTD.,Suspended,XT,10.00,INE420D01016,Other Textile Products,Equity,Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products
531655,Chetak Spintex ltd.,CHETAKS,CHETAK SPINTEX LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
531656,Cryptogen Agro Industries Ltd.,CRYPTAG,CRYPTOGEN AGRO INDUSTRIES LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
531657,"Ranbaxy Laboratories Ltd.,",RANXLAB,RANXLAB,Delisted,Z ,10.00,NA          , ,Equity,-,-,-,-
531658,ABATE AS INDUSTRIES LIMITED,ABATEAS,Abate As Industries Ltd,Suspended,XT,10.00,INE454E01013,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531659,TSL Industries Ltd.,TSL,TSL INDUSTRIES LTD.,Delisted,Z ,10.00,INE547D01016,Non Banking Financial Company (NBFC),Equity,Financial Services,Financial Services,Finance,Non Banking Financial Company (NBFC)
531660,Fairyland Amusement And Water Parks,GLOBALFIL,GLOBAL FILMS & BROADCASTING LTD.,Delisted,Z ,1.00,INE174D01027, ,Equity,-,-,-,-
531661,Hittco Tools Ltd.,HITTCO,HITTCO TOOLS LTD.,Active,X ,10.00,INE863C01019,Industrial Products,Equity,Industrials,Capital Goods,Industrial Manufacturing,Industrial Products
531662,Pashupati Cables Ltd.,PSCABLE,PASHUPATI CABLES LTD.,Delisted,P ,10.00,NA          , ,Equity,-,-,-,-
531663,YUVRAAJ HYGIENE PRODUCTS LTD,YUVRAAJHPL,YUVRAAJ HYGIENE PRODUCTS LTD.,Suspended,XT,1.00,INE139D01020,Household Products,Equity,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Household Products,Household Products
531664,Mahavir Impex Ltd.,MAHAV,MAHAVIR IMPEX LTD.,Delisted,Z ,5.00,INE997B01025, ,Equity,-,-,-,-
